"CD_NOM";"LB_NOM";"LB_AUTHOR";"INHERITED_FROM";"LB_NOM_INHERITED_FROM";"LB_AUTEUR_INHERITED_FROM";"ORIGIN";"KINGDOM";"PHYLUM";"CLASS";"ORDER";"FAMILY";"SUBFAMILY";"TRIBE";"GENUS";"GROUP1_INPN";"GROUP2_INPN";"GROUP3_INPN";"GENERATION_PER_YEAR";"STATISTIC";"GEOGRAPHIC_EXTENT";"MIN_ALTITUDE_IN_M";"MAX_ALTITUDE_IN_M";"SOURCE";"DATASET_ID";"DATASET_TITLE";"CD_TRAIT";"STATISTIC_ID";"GEOGRAPHIC_EXTENT_ID";"SOURCE_ID"
239285;"Aglaoapis tridentata";"(Nylander, 1848)";239285;"Aglaoapis tridentata";"(Nylander, 1848)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Dioxyini";"Aglaoapis";"Arthropodes";"Insectes";"Hyménoptères";1;"";"";NA;NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";949534;"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
239286;"Amegilla albigena";"(Lepeletier, 1841)";239286;"Amegilla albigena";"(Lepeletier, 1841)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Anthophorinae";"";"Amegilla";"Arthropodes";"Insectes";"Hyménoptères";1;"";"";NA;NA;"Genoud D. 2016. Diversité des abeilles sauvages (Hymenoptera : Apoidea) de l'île de Porquerolles (France, Var), <em>Sci. Rep. Port Cros national Park</em>, 30: 95-143.";"2.0";"Abeilles";949536;"";"";"https://taxref.mnhn.fr/taxref-web/docs/444912"
239289;"Amegilla garrula";"(Rossi, 1790)";239289;"Amegilla garrula";"(Rossi, 1790)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Anthophorinae";"";"Amegilla";"Arthropodes";"Insectes";"Hyménoptères";1;"";"";NA;NA;"Genoud D. 2016. Diversité des abeilles sauvages (Hymenoptera : Apoidea) de l'île de Porquerolles (France, Var), <em>Sci. Rep. Port Cros national Park</em>, 30: 95-143.";"2.0";"Abeilles";949538;"";"";"https://taxref.mnhn.fr/taxref-web/docs/444912"
239292;"Amegilla quadrifasciata";"(Villers, 1789)";239292;"Amegilla quadrifasciata";"(Villers, 1789)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Anthophorinae";"";"Amegilla";"Arthropodes";"Insectes";"Hyménoptères";1;"";"";NA;NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";949540;"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
239297;"Ammobates vinctus";"Gerstäcker, 1869";239297;"Ammobates vinctus";"Gerstäcker, 1869";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Nomadinae";"Ammobatini";"Ammobates";"Arthropodes";"Insectes";"Hyménoptères";1;"";"";NA;NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";949544;"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
239299;"Andrena aeneiventris";"Morawitz, 1872";239299;"Andrena aeneiventris";"Morawitz, 1872";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andreninae";"";"Andrena";"Arthropodes";"Insectes";"Hyménoptères";2;"";"";NA;NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";949546;"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
239301;"Andrena agilissima";"(Scopoli, 1770)";239301;"Andrena agilissima";"(Scopoli, 1770)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andreninae";"";"Andrena";"Arthropodes";"Insectes";"Hyménoptères";1;"";"";NA;NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";949548;"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
239302;"Andrena albopunctata";"(Rossi, 1792)";239302;"Andrena albopunctata";"(Rossi, 1792)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andreninae";"";"Andrena";"Arthropodes";"Insectes";"Hyménoptères";2;"";"";NA;NA;"<br />Tomozei, B. 2014. <em>Andrena albopunctata. The IUCN Red List of Threatened Species 2014</em>: e.T19199539A21308689. https://www.iucnredlist.org/fr/species/19199539/21308689";"2.0";"Abeilles";949550;"";"";"https://taxref.mnhn.fr/taxref-web/docs/444824"
239303;"Andrena alfkenella";"Perkins, 1914";239303;"Andrena alfkenella";"Perkins, 1914";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andreninae";"";"Andrena";"Arthropodes";"Insectes";"Hyménoptères";2;"";"";NA;NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";949552;"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
239304;"Andrena allosa";"Warncke, 1975";239304;"Andrena allosa";"Warncke, 1975";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andreninae";"";"Andrena";"Arthropodes";"Insectes";"Hyménoptères";1;"";"";NA;NA;"Praz, C. J., Müller, A. &amp; Genoud, D. 2019. Hidden diversity in European bees: <em>Andrena amieti </em>sp. n., a new alpine bee species related to <em>Andrena bicolor </em>(Fabricius, 1775) (Hymenoptera, Apoidea, Andrenidae). <em>Alpine Entomology</em>, 3: 11-38.";"2.0";"Abeilles";949554;"";"";"https://taxref.mnhn.fr/taxref-web/docs/239090"
239305;"Andrena angustior";"(Kirby, 1802)";239305;"Andrena angustior";"(Kirby, 1802)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andreninae";"";"Andrena";"Arthropodes";"Insectes";"Hyménoptères";1;"";"";NA;NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";949560;"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
239306;"Andrena anthrisci";"Blüthgen, 1925";239306;"Andrena anthrisci";"Blüthgen, 1925";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andreninae";"";"Andrena";"Arthropodes";"Insectes";"Hyménoptères";1;"";"";NA;NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";949562;"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
239308;"Andrena apicata";"Smith, 1847";239308;"Andrena apicata";"Smith, 1847";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andreninae";"";"Andrena";"Arthropodes";"Insectes";"Hyménoptères";1;"";"";NA;NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";949564;"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
239309;"Andrena argentata";"Smith, 1844";239309;"Andrena argentata";"Smith, 1844";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andreninae";"";"Andrena";"Arthropodes";"Insectes";"Hyménoptères";2;"";"";NA;NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";949566;"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
239311;"Andrena assimilis";"Radoszkowski, 1876";239311;"Andrena assimilis";"Radoszkowski, 1876";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andreninae";"";"Andrena";"Arthropodes";"Insectes";"Hyménoptères";2;"";"";NA;NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";949568;"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
239311;"Andrena assimilis";"Radoszkowski, 1876";239311;"Andrena assimilis";"Radoszkowski, 1876";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andreninae";"";"Andrena";"Arthropodes";"Insectes";"Hyménoptères";2;"";"";NA;NA;"Amiet, F., Herrmann, M, Müller, A. &amp; Neumeyer, R. 2010. Apidae 6 –&nbsp;<em>Andrena, Melliturga, Panurginus, Panurgus. Fauna Helvetica&nbsp;</em>26 : 1-317.";"2.0";"Abeilles";949674;"";"";"https://taxref.mnhn.fr/taxref-web/docs/307569"
239313;"Andrena barbilabris";"(Kirby, 1802)";239313;"Andrena barbilabris";"(Kirby, 1802)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andreninae";"";"Andrena";"Arthropodes";"Insectes";"Hyménoptères";2;"";"";NA;NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";949574;"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
239314;"Andrena bicolor";"Fabricius, 1775";239314;"Andrena bicolor";"Fabricius, 1775";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andreninae";"";"Andrena";"Arthropodes";"Insectes";"Hyménoptères";2;"";"";NA;NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";949578;"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
239315;"Andrena bicolorata";"(Rossi, 1790)";239315;"Andrena bicolorata";"(Rossi, 1790)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andreninae";"";"Andrena";"Arthropodes";"Insectes";"Hyménoptères";1;"";"";NA;NA;"<br />Roberts, S. 2014. <em>Andrena bicolorata (Europe assessment). The IUCN Red List of Threatened Species 2014</em>: e.T19199121A43067012. Accessed on 15 March 2024. https://www.iucnredlist.org/fr/species/19199121/43067012";"2.0";"Abeilles";949580;"";"";"https://taxref.mnhn.fr/taxref-web/docs/444769"
239316;"Andrena bimaculata";"(Kirby, 1802)";239316;"Andrena bimaculata";"(Kirby, 1802)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andreninae";"";"Andrena";"Arthropodes";"Insectes";"Hyménoptères";2;"";"";NA;NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";949582;"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
239317;"Andrena binominata";"Smith, 1853";239317;"Andrena binominata";"Smith, 1853";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andreninae";"";"Andrena";"Arthropodes";"Insectes";"Hyménoptères";2;"";"";NA;NA;"Genoud, D. 2013. Personnal communication. In: Aubouin, L., Genoud, D., Givord-Coupeau, B., Tercerie, S., Gargominy, O., Leclercq, V., Henry, M., Guilbaud, L., Geslin, B., Schatz, B. 2025. BeeFunc: a comprehensive trait database for French bees.";"2.0";"Abeilles";949584;"";"";"https://taxref.mnhn.fr/taxref-web/docs/447696"
239320;"Andrena brumanensis";"Friese, 1899";239320;"Andrena brumanensis";"Friese, 1899";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andreninae";"";"Andrena";"Arthropodes";"Insectes";"Hyménoptères";1;"";"";NA;NA;"<br />Roberts, S. 2014. <em>Andrena brumanensis. The IUCN Red List of Threatened Species 2014</em>: e.T19198760A43067080. https://www.iucnredlist.org/fr/species/19198760/43067080<br />&nbsp;";"2.0";"Abeilles";949586;"";"";"https://taxref.mnhn.fr/taxref-web/docs/444771"
239321;"Andrena bucephala";"Stephens, 1846";239321;"Andrena bucephala";"Stephens, 1846";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andreninae";"";"Andrena";"Arthropodes";"Insectes";"Hyménoptères";1;"";"";NA;NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";949588;"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
239323;"Andrena chrysopus";"Pérez, 1903";239323;"Andrena chrysopus";"Pérez, 1903";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andreninae";"";"Andrena";"Arthropodes";"Insectes";"Hyménoptères";1;"";"";NA;NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";949592;"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
239324;"Andrena chrysopyga";"Schenck, 1853";239324;"Andrena chrysopyga";"Schenck, 1853";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andreninae";"";"Andrena";"Arthropodes";"Insectes";"Hyménoptères";1;"";"";NA;NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";949594;"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
239325;"Andrena chrysosceles";"(Kirby, 1802)";239325;"Andrena chrysosceles";"(Kirby, 1802)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andreninae";"";"Andrena";"Arthropodes";"Insectes";"Hyménoptères";1;"";"";NA;NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";949596;"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
239325;"Andrena chrysosceles";"(Kirby, 1802)";239325;"Andrena chrysosceles";"(Kirby, 1802)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andreninae";"";"Andrena";"Arthropodes";"Insectes";"Hyménoptères";1;"";"";NA;NA;"Gogala A. 1999. Bee Fauna of Slovenia, Checklist of Species (Hymenoptera, Apoidea). <em>Scopolia</em>, 42: 1-79.";"2.0";"Abeilles";949626;"";"";"https://taxref.mnhn.fr/taxref-web/docs/444915"
239326;"Andrena cinerea";"Brullé, 1832";239326;"Andrena cinerea";"Brullé, 1832";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andreninae";"";"Andrena";"Arthropodes";"Insectes";"Hyménoptères";1;"";"";NA;NA;"Genoud D. 2016. Diversité des abeilles sauvages (Hymenoptera : Apoidea) de l'île de Porquerolles (France, Var), <em>Sci. Rep. Port Cros national Park</em>, 30: 95-143.";"2.0";"Abeilles";949600;"";"";"https://taxref.mnhn.fr/taxref-web/docs/444912"
239327;"Andrena clarkella";"(Kirby, 1802)";239327;"Andrena clarkella";"(Kirby, 1802)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andreninae";"";"Andrena";"Arthropodes";"Insectes";"Hyménoptères";1;"";"";NA;NA;"Genoud D. 2016. Diversité des abeilles sauvages (Hymenoptera : Apoidea) de l'île de Porquerolles (France, Var), <em>Sci. Rep. Port Cros national Park</em>, 30: 95-143.";"2.0";"Abeilles";949602;"";"";"https://taxref.mnhn.fr/taxref-web/docs/444912"
239328;"Andrena clypella";"Strand, 1921";239328;"Andrena clypella";"Strand, 1921";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andreninae";"";"Andrena";"Arthropodes";"Insectes";"Hyménoptères";1;"";"";NA;NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";949604;"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
239329;"Andrena coitana";"(Kirby, 1802)";239329;"Andrena coitana";"(Kirby, 1802)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andreninae";"";"Andrena";"Arthropodes";"Insectes";"Hyménoptères";1;"";"";NA;NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";949606;"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
239330;"Andrena colletiformis";"Morawitz, 1873";239330;"Andrena colletiformis";"Morawitz, 1873";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andreninae";"";"Andrena";"Arthropodes";"Insectes";"Hyménoptères";1;"";"";NA;NA;"Tomozei, B. 2014. <em>Andrena colletiformis. The IUCN Red List of Threatened Species 2014</em>: e.T19198877A21309295. https://www.iucnredlist.org/fr/species/19198877/21309295";"2.0";"Abeilles";949608;"";"";"https://taxref.mnhn.fr/taxref-web/docs/444826"
239331;"Andrena combinata";"(Christ, 1791)";239331;"Andrena combinata";"(Christ, 1791)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andreninae";"";"Andrena";"Arthropodes";"Insectes";"Hyménoptères";1;"";"";NA;NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";949610;"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
239332;"Andrena congruens";"Schmiedeknecht, 1883";239332;"Andrena congruens";"Schmiedeknecht, 1883";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andreninae";"";"Andrena";"Arthropodes";"Insectes";"Hyménoptères";2;"";"";NA;NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";949612;"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
239334;"Andrena curvungula";"C.G. Thomson, 1870";239334;"Andrena curvungula";"C.G. Thomson, 1870";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andreninae";"";"Andrena";"Arthropodes";"Insectes";"Hyménoptères";1;"";"";NA;NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";949616;"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
239336;"Andrena decipiens";"Schenck, 1861";239336;"Andrena decipiens";"Schenck, 1861";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andreninae";"";"Andrena";"Arthropodes";"Insectes";"Hyménoptères";1;"";"";NA;NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";949618;"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
239337;"Andrena denticulata";"(Kirby, 1802)";239337;"Andrena denticulata";"(Kirby, 1802)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andreninae";"";"Andrena";"Arthropodes";"Insectes";"Hyménoptères";1;"";"";NA;NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";949620;"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
239338;"Andrena distinguenda";"Schenck, 1871";239338;"Andrena distinguenda";"Schenck, 1871";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andreninae";"";"Andrena";"Arthropodes";"Insectes";"Hyménoptères";1;"";"";NA;NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";949622;"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
239339;"Andrena dorsata";"(Kirby, 1802)";239339;"Andrena dorsata";"(Kirby, 1802)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andreninae";"";"Andrena";"Arthropodes";"Insectes";"Hyménoptères";2;"";"";NA;NA;"Genoud D. 2016. Diversité des abeilles sauvages (Hymenoptera : Apoidea) de l'île de Porquerolles (France, Var), <em>Sci. Rep. Port Cros national Park</em>, 30: 95-143.";"2.0";"Abeilles";949624;"";"";"https://taxref.mnhn.fr/taxref-web/docs/444912"
239342;"Andrena fabrella";"Pérez, 1903";239342;"Andrena fabrella";"Pérez, 1903";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andreninae";"";"Andrena";"Arthropodes";"Insectes";"Hyménoptères";1;"";"";NA;NA;"Genoud D. 2016. Diversité des abeilles sauvages (Hymenoptera : Apoidea) de l'île de Porquerolles (France, Var), <em>Sci. Rep. Port Cros national Park</em>, 30: 95-143.";"2.0";"Abeilles";949628;"";"";"https://taxref.mnhn.fr/taxref-web/docs/444912"
239343;"Andrena falsifica";"Perkins, 1915";239343;"Andrena falsifica";"Perkins, 1915";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andreninae";"";"Andrena";"Arthropodes";"Insectes";"Hyménoptères";1;"";"";NA;NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";949630;"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
239345;"Andrena ferox";"Smith, 1847";239345;"Andrena ferox";"Smith, 1847";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andreninae";"";"Andrena";"Arthropodes";"Insectes";"Hyménoptères";1;"";"";NA;NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";949632;"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
239346;"Andrena ferrugineicrus";"Dours, 1872";239346;"Andrena ferrugineicrus";"Dours, 1872";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andreninae";"";"Andrena";"Arthropodes";"Insectes";"Hyménoptères";1;"";"";NA;NA;"Warncke K. 1976. Die Bienengattung <em>Andrena </em>F., 1775, in Iberien. Teil B. <em>Eos</em>, 50: 119-223.";"2.0";"Abeilles";949634;"";"";"https://taxref.mnhn.fr/taxref-web/docs/444835"
239347;"Andrena flavipes";"Panzer, 1799";239347;"Andrena flavipes";"Panzer, 1799";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andreninae";"";"Andrena";"Arthropodes";"Insectes";"Hyménoptères";2;"";"";NA;NA;"Genoud D. 2016. Diversité des abeilles sauvages (Hymenoptera : Apoidea) de l'île de Porquerolles (France, Var), <em>Sci. Rep. Port Cros national Park</em>, 30: 95-143.";"2.0";"Abeilles";949638;"";"";"https://taxref.mnhn.fr/taxref-web/docs/444912"
239348;"Andrena florea";"Fabricius, 1793";239348;"Andrena florea";"Fabricius, 1793";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andreninae";"";"Andrena";"Arthropodes";"Insectes";"Hyménoptères";1;"";"";NA;NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";949640;"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
239349;"Andrena floricola";"Eversmann, 1852";239349;"Andrena floricola";"Eversmann, 1852";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andreninae";"";"Andrena";"Arthropodes";"Insectes";"Hyménoptères";2;"";"";NA;NA;"Genoud D. 2016. Diversité des abeilles sauvages (Hymenoptera : Apoidea) de l'île de Porquerolles (France, Var), <em>Sci. Rep. Port Cros national Park</em>, 30: 95-143.";"2.0";"Abeilles";949644;"";"";"https://taxref.mnhn.fr/taxref-web/docs/444912"
239350;"Andrena florivaga";"Eversmann, 1852";239350;"Andrena florivaga";"Eversmann, 1852";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andreninae";"";"Andrena";"Arthropodes";"Insectes";"Hyménoptères";1;"";"";NA;NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";949646;"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
239351;"Andrena fucata";"Smith, 1847";239351;"Andrena fucata";"Smith, 1847";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andreninae";"";"Andrena";"Arthropodes";"Insectes";"Hyménoptères";1;"";"";NA;NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";949650;"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
239352;"Andrena fulvago";"(Christ, 1791)";239352;"Andrena fulvago";"(Christ, 1791)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andreninae";"";"Andrena";"Arthropodes";"Insectes";"Hyménoptères";1;"";"";NA;NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";949662;"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
239352;"Andrena fulvago";"(Christ, 1791)";239352;"Andrena fulvago";"(Christ, 1791)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andreninae";"";"Andrena";"Arthropodes";"Insectes";"Hyménoptères";1;"";"";NA;NA;"Genoud D. 2016. Diversité des abeilles sauvages (Hymenoptera : Apoidea) de l'île de Porquerolles (France, Var), <em>Sci. Rep. Port Cros national Park</em>, 30: 95-143.";"2.0";"Abeilles";949660;"";"";"https://taxref.mnhn.fr/taxref-web/docs/444912"
