"BeeFuncID";"VALID_NAME";"CD_NOM";"LB_NOM";"LB_AUTHOR";"INHERITED_FROM";"LB_NOM_INHERITED_FROM";"LB_AUTEUR_INHERITED_FROM";"ORIGIN";"KINGDOM";"PHYLUM";"CLASS";"ORDER";"FAMILY";"SUBFAMILY";"TRIBE";"GENUS";"GROUP1_INPN";"GROUP2_INPN";"GROUP3_INPN";"SOCIABILITY";"SPECIFICITY";"BIOLOGICAL_STAGE";"SOURCE";"DATASET_ID";"DATASET_TITLE";"CD_TRAIT";"SOCIABILITY_ID";"SPECIFICITY_ID";"BIOLOGICAL_STAGE_ID";"SOURCE_ID"
"bfSoc396";"Lasioglossum pallens (Brulle, 1832)";"239868";"Lasioglossum pallens";"(Brullé, 1832)";239868;"Lasioglossum pallens";"(Brullé, 1832)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Lasioglossum";"Arthropodes";"Insectes";"Hyménoptères";"solitary";NA;NA;"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";2;"Abeilles";940300;"https://taxref.mnhn.fr/taxref-web/traits/values/1149";NA;NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfSoc397";"Lasioglossum parvulum (Schenck, 1853)";"239869";"Lasioglossum parvulum";"(Schenck, 1853)";239869;"Lasioglossum parvulum";"(Schenck, 1853)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Lasioglossum";"Arthropodes";"Insectes";"Hyménoptères";"solitary";NA;NA;"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";2;"Abeilles";940302;"https://taxref.mnhn.fr/taxref-web/traits/values/1149";NA;NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfSoc398";"Lasioglossum pauperatum (Brulle, 1832)";"239870";"Lasioglossum pauperatum";"(Brullé, 1832)";239870;"Lasioglossum pauperatum";"(Brullé, 1832)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Lasioglossum";"Arthropodes";"Insectes";"Hyménoptères";"solitary";NA;NA;"Genoud D. 2016. Diversité des abeilles sauvages (Hymenoptera : Apoidea) de l'île de Porquerolles (France, Var), Sci. Rep. Port Cros national Park, 30: 95-143.";2;"Abeilles";940304;"https://taxref.mnhn.fr/taxref-web/traits/values/1149";NA;NA;"https://taxref.mnhn.fr/taxref-web/docs/444912"
"bfSoc399";"Lasioglossum pauxillum (Schenck, 1853)";"239871";"Lasioglossum pauxillum";"(Schenck, 1853)";239871;"Lasioglossum pauxillum";"(Schenck, 1853)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Lasioglossum";"Arthropodes";"Insectes";"Hyménoptères";"social > presocial > subsocial";NA;NA;"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";2;"Abeilles";940306;"https://taxref.mnhn.fr/taxref-web/traits/values/1157";NA;NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfSoc400";"Lasioglossum podolicum (Noskiewicz, 1925)";"239874";"Lasioglossum podolicum";"(Noskiewicz, 1925)";239874;"Lasioglossum podolicum";"(Noskiewicz, 1925)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Lasioglossum";"Arthropodes";"Insectes";"Hyménoptères";"social > presocial > subsocial";NA;NA;"Pesenko Yu. A., Banaszak J., Radchenko V. G., Cierzniak T. 2000. Bees of the family Halictidae (excluding Sphecodes) of Poland : taxonomy, ecology, bionomics. Wydawnictwo Uczelniane Wyzszej Szkoly Pedagogicznej w Bydgoszczy, Bydgoszcz. 348pp.";2;"Abeilles";940308;"https://taxref.mnhn.fr/taxref-web/traits/values/1157";NA;NA;"https://taxref.mnhn.fr/taxref-web/docs/444727"
"bfSoc401";"Lasioglossum politum (Schenck, 1853)";"239875";"Lasioglossum politum";"(Schenck, 1853)";239875;"Lasioglossum politum";"(Schenck, 1853)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Lasioglossum";"Arthropodes";"Insectes";"Hyménoptères";"social > presocial > subsocial";NA;NA;"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";2;"Abeilles";940310;"https://taxref.mnhn.fr/taxref-web/traits/values/1157";NA;NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfSoc402";"Lasioglossum prasinum (Smith, 1848)";"239876";"Lasioglossum prasinum";"(Smith, 1848)";239876;"Lasioglossum prasinum";"(Smith, 1848)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Lasioglossum";"Arthropodes";"Insectes";"Hyménoptères";"solitary";NA;NA;"Genoud D. 2016. Diversité des abeilles sauvages (Hymenoptera : Apoidea) de l'île de Porquerolles (France, Var), Sci. Rep. Port Cros national Park, 30: 95-143.";2;"Abeilles";940312;"https://taxref.mnhn.fr/taxref-web/traits/values/1149";NA;NA;"https://taxref.mnhn.fr/taxref-web/docs/444912"
"bfSoc403";"Lasioglossum punctatissimum (Schenck, 1853)";"239878";"Lasioglossum punctatissimum";"(Schenck, 1853)";239878;"Lasioglossum punctatissimum";"(Schenck, 1853)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Lasioglossum";"Arthropodes";"Insectes";"Hyménoptères";"solitary";NA;NA;"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";2;"Abeilles";940314;"https://taxref.mnhn.fr/taxref-web/traits/values/1149";NA;NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfSoc404";"Lasioglossum puncticolle (Morawitz, 1872)";"239879";"Lasioglossum puncticolle";"(Morawitz, 1872)";239879;"Lasioglossum puncticolle";"(Morawitz, 1872)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Lasioglossum";"Arthropodes";"Insectes";"Hyménoptères";"social > presocial > subsocial";NA;NA;"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";2;"Abeilles";940316;"https://taxref.mnhn.fr/taxref-web/traits/values/1157";NA;NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfSoc405";"Lasioglossum pygmaeum (Schenck, 1853)";"239880";"Lasioglossum pygmaeum";"(Schenck, 1853)";239880;"Lasioglossum pygmaeum";"(Schenck, 1853)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Lasioglossum";"Arthropodes";"Insectes";"Hyménoptères";"solitary";NA;NA;"Genoud D. 2016. Diversité des abeilles sauvages (Hymenoptera : Apoidea) de l'île de Porquerolles (France, Var), Sci. Rep. Port Cros national Park, 30: 95-143.";2;"Abeilles";940318;"https://taxref.mnhn.fr/taxref-web/traits/values/1149";NA;NA;"https://taxref.mnhn.fr/taxref-web/docs/444912"
"bfSoc406";"Lasioglossum quadrinotatulum (Schenck, 1861)";"239881";"Lasioglossum quadrinotatulum";"(Schenck, 1861)";239881;"Lasioglossum quadrinotatulum";"(Schenck, 1861)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Lasioglossum";"Arthropodes";"Insectes";"Hyménoptères";"solitary";"principal";NA;"Pesenko Yu. A., Banaszak J., Radchenko V. G., Cierzniak T. 2000. Bees of the family Halictidae (excluding Sphecodes) of Poland : taxonomy, ecology, bionomics. Wydawnictwo Uczelniane Wyzszej Szkoly Pedagogicznej w Bydgoszczy, Bydgoszcz. 348pp.";2;"Abeilles";938825;"https://taxref.mnhn.fr/taxref-web/traits/values/1149";"https://taxref.mnhn.fr/taxref-web/traits/values/132";NA;"https://taxref.mnhn.fr/taxref-web/docs/444727"
"bfSoc407";"Lasioglossum quadrinotatulum (Schenck, 1861)";"239881";"Lasioglossum quadrinotatulum";"(Schenck, 1861)";239881;"Lasioglossum quadrinotatulum";"(Schenck, 1861)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Lasioglossum";"Arthropodes";"Insectes";"Hyménoptères";"gregarious";"optional";NA;"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";2;"Abeilles";939454;"https://taxref.mnhn.fr/taxref-web/traits/values/1168";"https://taxref.mnhn.fr/taxref-web/traits/values/136";NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfSoc408";"Lasioglossum quadrinotatulum (Schenck, 1861)";"239881";"Lasioglossum quadrinotatulum";"(Schenck, 1861)";239881;"Lasioglossum quadrinotatulum";"(Schenck, 1861)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Lasioglossum";"Arthropodes";"Insectes";"Hyménoptères";"solitary";"principal";NA;"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";2;"Abeilles";938822;"https://taxref.mnhn.fr/taxref-web/traits/values/1149";"https://taxref.mnhn.fr/taxref-web/traits/values/132";NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfSoc409";"Lasioglossum quadrinotatulum (Schenck, 1861)";"239881";"Lasioglossum quadrinotatulum";"(Schenck, 1861)";239881;"Lasioglossum quadrinotatulum";"(Schenck, 1861)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Lasioglossum";"Arthropodes";"Insectes";"Hyménoptères";"gregarious";"optional";NA;"Pesenko Yu. A., Banaszak J., Radchenko V. G., Cierzniak T. 2000. Bees of the family Halictidae (excluding Sphecodes) of Poland : taxonomy, ecology, bionomics. Wydawnictwo Uczelniane Wyzszej Szkoly Pedagogicznej w Bydgoszczy, Bydgoszcz. 348pp.";2;"Abeilles";939457;"https://taxref.mnhn.fr/taxref-web/traits/values/1168";"https://taxref.mnhn.fr/taxref-web/traits/values/136";NA;"https://taxref.mnhn.fr/taxref-web/docs/444727"
"bfSoc410";"Lasioglossum quadrinotatum (Kirby, 1802)";"239882";"Lasioglossum quadrinotatum";"(Kirby, 1802)";239882;"Lasioglossum quadrinotatum";"(Kirby, 1802)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Lasioglossum";"Arthropodes";"Insectes";"Hyménoptères";"solitary";NA;NA;"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";2;"Abeilles";940320;"https://taxref.mnhn.fr/taxref-web/traits/values/1149";NA;NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfSoc411";"Lasioglossum quadrisignatum (Schenck, 1853)";"239883";"Lasioglossum quadrisignatum";"(Schenck, 1853)";239883;"Lasioglossum quadrisignatum";"(Schenck, 1853)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Lasioglossum";"Arthropodes";"Insectes";"Hyménoptères";"solitary";NA;NA;"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";2;"Abeilles";940322;"https://taxref.mnhn.fr/taxref-web/traits/values/1149";NA;NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfSoc412";"Lasioglossum rufitarse (Zetterstedt, 1838)";"239884";"Lasioglossum rufitarse";"(Zetterstedt, 1838)";239884;"Lasioglossum rufitarse";"(Zetterstedt, 1838)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Lasioglossum";"Arthropodes";"Insectes";"Hyménoptères";"solitary";NA;NA;"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";2;"Abeilles";940324;"https://taxref.mnhn.fr/taxref-web/traits/values/1149";NA;NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfSoc413";"Lasioglossum semilucens (Alfken, 1914)";"239885";"Lasioglossum semilucens";"(Alfken, 1914)";239885;"Lasioglossum semilucens";"(Alfken, 1914)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Lasioglossum";"Arthropodes";"Insectes";"Hyménoptères";"solitary";NA;NA;"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";2;"Abeilles";940328;"https://taxref.mnhn.fr/taxref-web/traits/values/1149";NA;NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfSoc414";"Lasioglossum setulellum (Strand, 1909)";"239886";"Lasioglossum setulellum";"(Strand, 1909)";239886;"Lasioglossum setulellum";"(Strand, 1909)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Lasioglossum";"Arthropodes";"Insectes";"Hyménoptères";"social > presocial > subsocial";NA;NA;"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";2;"Abeilles";940330;"https://taxref.mnhn.fr/taxref-web/traits/values/1157";NA;NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfSoc415";"Lasioglossum sexnotatum (Kirby, 1802)";"239887";"Lasioglossum sexnotatum";"(Kirby, 1802)";239887;"Lasioglossum sexnotatum";"(Kirby, 1802)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Lasioglossum";"Arthropodes";"Insectes";"Hyménoptères";"solitary";NA;NA;"Westrich, P. 2018. Die Wildbienen Deutschlands. Stuttgart (Ulmer). 824pp.";2;"Abeilles";940334;"https://taxref.mnhn.fr/taxref-web/traits/values/1149";NA;NA;"https://taxref.mnhn.fr/taxref-web/docs/444844"
"bfSoc416";"Lasioglossum subfasciatum (Imhoff, 1832)";"239893";"Lasioglossum subfasciatum";"(Imhoff, 1832)";239893;"Lasioglossum subfasciatum";"(Imhoff, 1832)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Lasioglossum";"Arthropodes";"Insectes";"Hyménoptères";"solitary";NA;NA;"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";2;"Abeilles";940338;"https://taxref.mnhn.fr/taxref-web/traits/values/1149";NA;NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfSoc417";"Lasioglossum tarsatum (Schenck, 1869)";"239896";"Lasioglossum tarsatum";"(Schenck, 1869)";239896;"Lasioglossum tarsatum";"(Schenck, 1869)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Lasioglossum";"Arthropodes";"Insectes";"Hyménoptères";"solitary";NA;NA;"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";2;"Abeilles";940340;"https://taxref.mnhn.fr/taxref-web/traits/values/1149";NA;NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfSoc418";"Lasioglossum transitorium (Schenck, 1869)";"239897";"Lasioglossum transitorium";"(Schenck, 1869)";239897;"Lasioglossum transitorium";"(Schenck, 1869)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Lasioglossum";"Arthropodes";"Insectes";"Hyménoptères";"solitary";NA;NA;"Genoud D. 2016. Diversité des abeilles sauvages (Hymenoptera : Apoidea) de l'île de Porquerolles (France, Var), Sci. Rep. Port Cros national Park, 30: 95-143.";2;"Abeilles";940342;"https://taxref.mnhn.fr/taxref-web/traits/values/1149";NA;NA;"https://taxref.mnhn.fr/taxref-web/docs/444912"
"bfSoc419";"Lasioglossum tricinctum (Schenck, 1874)";"239898";"Lasioglossum tricinctum";"(Schenck, 1874)";239898;"Lasioglossum tricinctum";"(Schenck, 1874)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Lasioglossum";"Arthropodes";"Insectes";"Hyménoptères";"social > presocial > subsocial";NA;NA;"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";2;"Abeilles";940344;"https://taxref.mnhn.fr/taxref-web/traits/values/1157";NA;NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfSoc420";"Lasioglossum villosulum (Kirby, 1802)";"239900";"Lasioglossum villosulum";"(Kirby, 1802)";239900;"Lasioglossum villosulum";"(Kirby, 1802)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Lasioglossum";"Arthropodes";"Insectes";"Hyménoptères";"solitary";NA;NA;"Genoud D. 2016. Diversité des abeilles sauvages (Hymenoptera : Apoidea) de l'île de Porquerolles (France, Var), Sci. Rep. Port Cros national Park, 30: 95-143.";2;"Abeilles";940346;"https://taxref.mnhn.fr/taxref-web/traits/values/1149";NA;NA;"https://taxref.mnhn.fr/taxref-web/docs/444912"
"bfSoc421";"Lithurgus chrysurus Fonscolombe, 1834";"239902";"Lithurgus chrysurus";"Fonscolombe, 1834";239902;"Lithurgus chrysurus";"Fonscolombe, 1834";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Lithurginae";NA;"Lithurgus";"Arthropodes";"Insectes";"Hyménoptères";"solitary";NA;NA;"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";2;"Abeilles";940352;"https://taxref.mnhn.fr/taxref-web/traits/values/1149";NA;NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfSoc422";"Lithurgus cornutus (Fabricius, 1787)";"239903";"Lithurgus cornutus";"(Fabricius, 1787)";239903;"Lithurgus cornutus";"(Fabricius, 1787)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Lithurginae";NA;"Lithurgus";"Arthropodes";"Insectes";"Hyménoptères";"solitary";NA;NA;"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";2;"Abeilles";940354;"https://taxref.mnhn.fr/taxref-web/traits/values/1149";NA;NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfSoc423";"Macropis europaea Warncke, 1973";"239904";"Macropis europaea";"Warncke, 1973";239904;"Macropis europaea";"Warncke, 1973";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Melittidae";"Melittinae";NA;"Macropis";"Arthropodes";"Insectes";"Hyménoptères";"solitary";NA;NA;"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";2;"Abeilles";940356;"https://taxref.mnhn.fr/taxref-web/traits/values/1149";NA;NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfSoc424";"Macropis fulvipes (Fabricius, 1804)";"239905";"Macropis fulvipes";"(Fabricius, 1804)";239905;"Macropis fulvipes";"(Fabricius, 1804)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Melittidae";"Melittinae";NA;"Macropis";"Arthropodes";"Insectes";"Hyménoptères";"gregarious";NA;NA;"Michez, D. 2008. Monographic revision of the melittid bees (Hymenoptera, Apoidea, Melittidae sensu lato). Proc. Neth. Entomol. Soc. Meet., 19: 31-39";2;"Abeilles";940358;"https://taxref.mnhn.fr/taxref-web/traits/values/1168";NA;NA;"https://taxref.mnhn.fr/taxref-web/docs/444688"
"bfSoc425";"Megachile alpicola Alfken, 1924";"239906";"Megachile alpicola";"Alfken, 1924";239906;"Megachile alpicola";"Alfken, 1924";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Megachilini";"Megachile";"Arthropodes";"Insectes";"Hyménoptères";"solitary";NA;NA;"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";2;"Abeilles";940362;"https://taxref.mnhn.fr/taxref-web/traits/values/1149";NA;NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfSoc426";"Megachile analis Nylander, 1852";"239907";"Megachile analis";"Nylander, 1852";239907;"Megachile analis";"Nylander, 1852";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Megachilini";"Megachile";"Arthropodes";"Insectes";"Hyménoptères";"solitary";NA;NA;"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";2;"Abeilles";940364;"https://taxref.mnhn.fr/taxref-web/traits/values/1149";NA;NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfSoc427";"Megachile apicalis Spinola, 1808";"239908";"Megachile apicalis";"Spinola, 1808";239908;"Megachile apicalis";"Spinola, 1808";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Megachilini";"Megachile";"Arthropodes";"Insectes";"Hyménoptères";"solitary";NA;NA;"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";2;"Abeilles";940366;"https://taxref.mnhn.fr/taxref-web/traits/values/1149";NA;NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfSoc428";"Megachile deceptoria Perez, 1890";"239911";"Megachile deceptoria";"Pérez, 1890";239911;"Megachile deceptoria";"Pérez, 1890";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Megachilini";"Megachile";"Arthropodes";"Insectes";"Hyménoptères";"solitary";NA;NA;"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";2;"Abeilles";940372;"https://taxref.mnhn.fr/taxref-web/traits/values/1149";NA;NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfSoc429";"Megachile flabellipes Perez, 1895";"239914";"Megachile flabellipes";"Pérez, 1895";239914;"Megachile flabellipes";"Pérez, 1895";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Megachilini";"Megachile";"Arthropodes";"Insectes";"Hyménoptères";"solitary";NA;NA;"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";2;"Abeilles";940376;"https://taxref.mnhn.fr/taxref-web/traits/values/1149";NA;NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfSoc430";"Megachile genalis Morawitz, 1880";"239915";"Megachile genalis";"Morawitz, 1880";239915;"Megachile genalis";"Morawitz, 1880";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Megachilini";"Megachile";"Arthropodes";"Insectes";"Hyménoptères";"solitary";NA;NA;"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";2;"Abeilles";940378;"https://taxref.mnhn.fr/taxref-web/traits/values/1149";NA;NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfSoc431";"Megachile giraudi Gerstacker, 1869";"239916";"Megachile giraudi";"Gerstäcker, 1869";239916;"Megachile giraudi";"Gerstäcker, 1869";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Megachilini";"Megachile";"Arthropodes";"Insectes";"Hyménoptères";"solitary";NA;NA;"Banaszak J., Romasenko L. 2001. Megachilid bees of Europe (Hymenoptera, Apoidea, Megachilidae). Pedagogical University of Bydgoszcz, Bydgoszcz. 239 pp.";2;"Abeilles";940380;"https://taxref.mnhn.fr/taxref-web/traits/values/1149";NA;NA;"https://taxref.mnhn.fr/taxref-web/docs/444864"
