"BeeFuncID";"VALID_NAME";"CD_NOM";"LB_NOM";"LB_AUTHOR";"INHERITED_FROM";"LB_NOM_INHERITED_FROM";"LB_AUTEUR_INHERITED_FROM";"ORIGIN";"KINGDOM";"PHYLUM";"CLASS";"ORDER";"FAMILY";"SUBFAMILY";"TRIBE";"GENUS";"GROUP1_INPN";"GROUP2_INPN";"GROUP3_INPN";"GENERATION_PER_YEAR";"STATISTIC";"GEOGRAPHIC_EXTENT";"MIN_ALTITUDE_IN_M";"MAX_ALTITUDE_IN_M";"SOURCE";"DATASET_ID";"DATASET_TITLE";"CD_TRAIT";"STATISTIC_ID";"GEOGRAPHIC_EXTENT_ID";"SOURCE_ID"
"bfVol779";"Seladonia confusa (Smith, 1853)";"850155";"Seladonia confusa";"(Smith, 1853)";850155;"Seladonia confusa";"(Smith, 1853)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Seladonia";"Arthropodes";"Insectes";"Hyménoptères";1;NA;NA;NA;NA;"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";2;"Abeilles";950945;NA;NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfVol780";"Seladonia gavarnica (Perez, 1903)";"850156";"Seladonia gavarnica";"(Pérez, 1903)";850156;"Seladonia gavarnica";"(Pérez, 1903)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Seladonia";"Arthropodes";"Insectes";"Hyménoptères";1;NA;NA;NA;NA;"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";2;"Abeilles";950947;NA;NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfVol781";"Seladonia kessleri (Bramson, 1879)";"850159";"Seladonia kessleri";"(Bramson, 1879)";850159;"Seladonia kessleri";"(Bramson, 1879)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Seladonia";"Arthropodes";"Insectes";"Hyménoptères";1;NA;NA;NA;NA;"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";2;"Abeilles";950949;NA;NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfVol782";"Seladonia leucahenea (Ebmer, 1972)";"850160";"Seladonia leucahenea";"(Ebmer, 1972)";850160;"Seladonia leucahenea";"(Ebmer, 1972)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Seladonia";"Arthropodes";"Insectes";"Hyménoptères";1;NA;NA;NA;NA;"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";2;"Abeilles";950951;NA;NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfVol783";"Seladonia smaragdula (Vachal, 1895)";"850163";"Seladonia smaragdula";"(Vachal, 1895)";850163;"Seladonia smaragdula";"(Vachal, 1895)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Seladonia";"Arthropodes";"Insectes";"Hyménoptères";1;NA;NA;NA;NA;"Genoud D. 2016. Diversité des abeilles sauvages (Hymenoptera : Apoidea) de l'île de Porquerolles (France, Var), Sci. Rep. Port Cros national Park, 30: 95-143.";2;"Abeilles";950955;NA;NA;"https://taxref.mnhn.fr/taxref-web/docs/444912"
"bfVol784";"Seladonia tumulorum (Linnaeus, 1758)";"850177";"Seladonia tumulorum";"(Linnaeus, 1758)";850177;"Seladonia tumulorum";"(Linnaeus, 1758)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Seladonia";"Arthropodes";"Insectes";"Hyménoptères";1;NA;NA;NA;NA;"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";2;"Abeilles";950961;NA;NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfVol785";"Coelioxys afer Lepeletier, 1841";"850185";"Coelioxys afer";"Lepeletier, 1841";850185;"Coelioxys afer";"Lepeletier, 1841";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Megachilini";"Coelioxys";"Arthropodes";"Insectes";"Hyménoptères";1;NA;NA;NA;NA;"Genoud D. 2016. Diversité des abeilles sauvages (Hymenoptera : Apoidea) de l'île de Porquerolles (France, Var), Sci. Rep. Port Cros national Park, 30: 95-143.";2;"Abeilles";950095;NA;NA;"https://taxref.mnhn.fr/taxref-web/docs/444912"
"bfVol786";"Coelioxys alatus Forster, 1853";"850186";"Coelioxys alatus";"Förster, 1853";850186;"Coelioxys alatus";"Förster, 1853";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Megachilini";"Coelioxys";"Arthropodes";"Insectes";"Hyménoptères";1;NA;NA;NA;NA;"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";2;"Abeilles";950097;NA;NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfVol787";"Coelioxys argenteus Lepeletier, 1841";"850187";"Coelioxys argenteus";"Lepeletier, 1841";850187;"Coelioxys argenteus";"Lepeletier, 1841";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Megachilini";"Coelioxys";"Arthropodes";"Insectes";"Hyménoptères";1;NA;NA;NA;NA;"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";2;"Abeilles";950099;NA;NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfVol788";"Coelioxys aurolimbatus Forster, 1853";"850188";"Coelioxys aurolimbatus";"Förster, 1853";850188;"Coelioxys aurolimbatus";"Förster, 1853";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Megachilini";"Coelioxys";"Arthropodes";"Insectes";"Hyménoptères";1;NA;NA;NA;NA;"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";2;"Abeilles";950101;NA;NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfVol789";"Coelioxys conoideus (Illiger, 1806)";"850190";"Coelioxys conoideus";"(Illiger, 1806)";850190;"Coelioxys conoideus";"(Illiger, 1806)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Megachilini";"Coelioxys";"Arthropodes";"Insectes";"Hyménoptères";1;NA;NA;NA;NA;"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";2;"Abeilles";950105;NA;NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfVol790";"Coelioxys echinatus Forster, 1853";"850191";"Coelioxys echinatus";"Förster, 1853";850191;"Coelioxys echinatus";"Förster, 1853";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Megachilini";"Coelioxys";"Arthropodes";"Insectes";"Hyménoptères";1;NA;NA;NA;NA;"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";2;"Abeilles";950107;NA;NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfVol791";"Coelioxys elongatus Lepeletier, 1841";"850192";"Coelioxys elongatus";"Lepeletier, 1841";850192;"Coelioxys elongatus";"Lepeletier, 1841";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Megachilini";"Coelioxys";"Arthropodes";"Insectes";"Hyménoptères";1;NA;NA;NA;NA;"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";2;"Abeilles";950109;NA;NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfVol792";"Coelioxys emarginatus Forster, 1853";"850193";"Coelioxys emarginatus";"Förster, 1853";850193;"Coelioxys emarginatus";"Förster, 1853";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Megachilini";"Coelioxys";"Arthropodes";"Insectes";"Hyménoptères";1;NA;NA;NA;NA;"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";2;"Abeilles";950111;NA;NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfVol793";"Coelioxys lanceolatus Nylander, 1852";"850194";"Coelioxys lanceolatus";"Nylander, 1852";850194;"Coelioxys lanceolatus";"Nylander, 1852";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Megachilini";"Coelioxys";"Arthropodes";"Insectes";"Hyménoptères";1;NA;NA;NA;NA;"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";2;"Abeilles";950117;NA;NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfVol794";"Coelioxys obtusus Perez, 1884";"850195";"Coelioxys obtusus";"Pérez, 1884";850195;"Coelioxys obtusus";"Pérez, 1884";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Megachilini";"Coelioxys";"Arthropodes";"Insectes";"Hyménoptères";1;NA;NA;NA;NA;"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";2;"Abeilles";950121;NA;NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfVol795";"Coelioxys quadridentatus (Linnaeus, 1758)";"850196";"Coelioxys quadridentatus";"(Linnaeus, 1758)";850196;"Coelioxys quadridentatus";"(Linnaeus, 1758)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Megachilini";"Coelioxys";"Arthropodes";"Insectes";"Hyménoptères";1;NA;NA;NA;NA;"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";2;"Abeilles";950125;NA;NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfVol796";"Dioxys cinctus (Jurine, 1807)";"850197";"Dioxys cinctus";"(Jurine, 1807)";850197;"Dioxys cinctus";"(Jurine, 1807)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Dioxyini";"Dioxys";"Arthropodes";"Insectes";"Hyménoptères";1;NA;NA;NA;NA;"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";2;"Abeilles";950191;NA;NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfVol798";"Halictus asperulus Perez, 1895";"883857";"Halictus asperulus";"Pérez, 1895";883857;"Halictus asperulus";"Pérez, 1895";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Halictus";"Arthropodes";"Insectes";"Hyménoptères";1;NA;NA;NA;NA;"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";2;"Abeilles";950255;NA;NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfVol807";"Stelis franconica (Bluthgen, 1930)";"883928";"Stelis franconica";"(Blüthgen, 1930)";883928;"Stelis franconica";"(Blüthgen, 1930)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Anthidiini";"Stelis";"Arthropodes";"Insectes";"Hyménoptères";1;NA;NA;NA;NA;"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";2;"Abeilles";951027;NA;NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfVol812";"Nomada trapeziformis Schmiedeknecht, 1882";"886431";"Nomada trapeziformis";"Schmiedeknecht, 1882";886431;"Nomada trapeziformis";"Schmiedeknecht, 1882";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Nomadinae";"Nomadini";"Nomada";"Arthropodes";"Insectes";"Hyménoptères";2;NA;NA;NA;NA;"Smit J., 2018. Identification key to the European species of the bee genus Nomada Scopoli, 1770 (Hymenoptera: Apidae), including 23 new species. Entomofauna, Monographie 3: 1-253.";2;"Abeilles";950819;NA;NA;"https://taxref.mnhn.fr/taxref-web/docs/348770"
"bfVol813";"Sphecodes intermedius Bluthgen, 1923";"886433";"Sphecodes intermedius";"Blüthgen, 1923";886433;"Sphecodes intermedius";"Blüthgen, 1923";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Sphecodes";"Arthropodes";"Insectes";"Hyménoptères";1;NA;NA;NA;NA;"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";2;"Abeilles";950987;NA;NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
