"CD_NOM";"LB_NOM";"LB_AUTHOR";"INHERITED_FROM";"LB_NOM_INHERITED_FROM";"LB_AUTEUR_INHERITED_FROM";"ORIGIN";"KINGDOM";"PHYLUM";"CLASS";"ORDER";"FAMILY";"SUBFAMILY";"TRIBE";"GENUS";"GROUP1_INPN";"GROUP2_INPN";"GROUP3_INPN";"PHENOLOGY";"BEHAVIOR__ACTIVITY";"BIOLOGICAL_STAGE";"MIN_ALTITUDE_IN_M";"MAX_ALTITUDE_IN_M";"GEOGRAPHIC_EXTENT";"SOURCE";"DATASET_ID";"DATASET_TITLE";"CD_TRAIT";"PHENOLOGY_ID";"BEHAVIOR__ACTIVITY_ID";"BIOLOGICAL_STAGE_ID";"GEOGRAPHIC_EXTENT_ID";"SOURCE_ID"
239414;"Andrena pilipes";"Fabricius, 1781";239414;"Andrena pilipes";"Fabricius, 1781";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andreninae";"";"Andrena";"Arthropodes";"Insectes";"Hyménoptères";" july";" flying";" adult";NA;NA;"";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";"2.0";"Abeilles";889085;"https://taxref.mnhn.fr/taxref-web/traits/values/1140";"https://taxref.mnhn.fr/taxref-web/traits/values/1146";"https://taxref.mnhn.fr/taxref-web/traits/values/50";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
239414;"Andrena pilipes";"Fabricius, 1781";239414;"Andrena pilipes";"Fabricius, 1781";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andreninae";"";"Andrena";"Arthropodes";"Insectes";"Hyménoptères";" april";" flying";" adult";NA;NA;"";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";"2.0";"Abeilles";889077;"https://taxref.mnhn.fr/taxref-web/traits/values/1137";"https://taxref.mnhn.fr/taxref-web/traits/values/1146";"https://taxref.mnhn.fr/taxref-web/traits/values/50";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
239415;"Andrena polita";"Smith, 1847";239415;"Andrena polita";"Smith, 1847";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andreninae";"";"Andrena";"Arthropodes";"Insectes";"Hyménoptères";" june";" flying";" adult";NA;NA;"";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";"2.0";"Abeilles";889101;"https://taxref.mnhn.fr/taxref-web/traits/values/1139";"https://taxref.mnhn.fr/taxref-web/traits/values/1146";"https://taxref.mnhn.fr/taxref-web/traits/values/50";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
239415;"Andrena polita";"Smith, 1847";239415;"Andrena polita";"Smith, 1847";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andreninae";"";"Andrena";"Arthropodes";"Insectes";"Hyménoptères";" august";" flying";" adult";NA;NA;"";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";"2.0";"Abeilles";889105;"https://taxref.mnhn.fr/taxref-web/traits/values/1141";"https://taxref.mnhn.fr/taxref-web/traits/values/1146";"https://taxref.mnhn.fr/taxref-web/traits/values/50";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
239415;"Andrena polita";"Smith, 1847";239415;"Andrena polita";"Smith, 1847";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andreninae";"";"Andrena";"Arthropodes";"Insectes";"Hyménoptères";" september";" flying";" adult";NA;NA;"";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";"2.0";"Abeilles";889109;"https://taxref.mnhn.fr/taxref-web/traits/values/1142";"https://taxref.mnhn.fr/taxref-web/traits/values/1146";"https://taxref.mnhn.fr/taxref-web/traits/values/50";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
239415;"Andrena polita";"Smith, 1847";239415;"Andrena polita";"Smith, 1847";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andreninae";"";"Andrena";"Arthropodes";"Insectes";"Hyménoptères";" may";" flying";" adult";NA;NA;"";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";"2.0";"Abeilles";889097;"https://taxref.mnhn.fr/taxref-web/traits/values/1138";"https://taxref.mnhn.fr/taxref-web/traits/values/1146";"https://taxref.mnhn.fr/taxref-web/traits/values/50";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
239416;"Andrena potentillae";"Panzer, 1808";239416;"Andrena potentillae";"Panzer, 1808";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andreninae";"";"Andrena";"Arthropodes";"Insectes";"Hyménoptères";" april";" flying";" adult";NA;NA;"";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";"2.0";"Abeilles";889117;"https://taxref.mnhn.fr/taxref-web/traits/values/1137";"https://taxref.mnhn.fr/taxref-web/traits/values/1146";"https://taxref.mnhn.fr/taxref-web/traits/values/50";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
239416;"Andrena potentillae";"Panzer, 1808";239416;"Andrena potentillae";"Panzer, 1808";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andreninae";"";"Andrena";"Arthropodes";"Insectes";"Hyménoptères";" may";" flying";" adult";NA;NA;"";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";"2.0";"Abeilles";889121;"https://taxref.mnhn.fr/taxref-web/traits/values/1138";"https://taxref.mnhn.fr/taxref-web/traits/values/1146";"https://taxref.mnhn.fr/taxref-web/traits/values/50";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
239416;"Andrena potentillae";"Panzer, 1808";239416;"Andrena potentillae";"Panzer, 1808";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andreninae";"";"Andrena";"Arthropodes";"Insectes";"Hyménoptères";" march";" flying";" adult";NA;NA;"";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";"2.0";"Abeilles";889113;"https://taxref.mnhn.fr/taxref-web/traits/values/1136";"https://taxref.mnhn.fr/taxref-web/traits/values/1146";"https://taxref.mnhn.fr/taxref-web/traits/values/50";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
239417;"Andrena praecox";"(Scopoli, 1763)";239417;"Andrena praecox";"(Scopoli, 1763)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andreninae";"";"Andrena";"Arthropodes";"Insectes";"Hyménoptères";" april";" flying";" adult";NA;NA;"";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";"2.0";"Abeilles";889129;"https://taxref.mnhn.fr/taxref-web/traits/values/1137";"https://taxref.mnhn.fr/taxref-web/traits/values/1146";"https://taxref.mnhn.fr/taxref-web/traits/values/50";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
239417;"Andrena praecox";"(Scopoli, 1763)";239417;"Andrena praecox";"(Scopoli, 1763)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andreninae";"";"Andrena";"Arthropodes";"Insectes";"Hyménoptères";" march";" flying";" adult";NA;NA;"";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";"2.0";"Abeilles";889125;"https://taxref.mnhn.fr/taxref-web/traits/values/1136";"https://taxref.mnhn.fr/taxref-web/traits/values/1146";"https://taxref.mnhn.fr/taxref-web/traits/values/50";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
239417;"Andrena praecox";"(Scopoli, 1763)";239417;"Andrena praecox";"(Scopoli, 1763)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andreninae";"";"Andrena";"Arthropodes";"Insectes";"Hyménoptères";" may";" flying";" adult";NA;NA;"";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";"2.0";"Abeilles";889133;"https://taxref.mnhn.fr/taxref-web/traits/values/1138";"https://taxref.mnhn.fr/taxref-web/traits/values/1146";"https://taxref.mnhn.fr/taxref-web/traits/values/50";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
239418;"Andrena proxima";"(Kirby, 1802)";239418;"Andrena proxima";"(Kirby, 1802)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andreninae";"";"Andrena";"Arthropodes";"Insectes";"Hyménoptères";" june";" flying";" adult";NA;NA;"";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";"2.0";"Abeilles";889169;"https://taxref.mnhn.fr/taxref-web/traits/values/1139";"https://taxref.mnhn.fr/taxref-web/traits/values/1146";"https://taxref.mnhn.fr/taxref-web/traits/values/50";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
239418;"Andrena proxima";"(Kirby, 1802)";239418;"Andrena proxima";"(Kirby, 1802)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andreninae";"";"Andrena";"Arthropodes";"Insectes";"Hyménoptères";" may";" flying";" adult";NA;NA;"";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";"2.0";"Abeilles";889165;"https://taxref.mnhn.fr/taxref-web/traits/values/1138";"https://taxref.mnhn.fr/taxref-web/traits/values/1146";"https://taxref.mnhn.fr/taxref-web/traits/values/50";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
239418;"Andrena proxima";"(Kirby, 1802)";239418;"Andrena proxima";"(Kirby, 1802)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andreninae";"";"Andrena";"Arthropodes";"Insectes";"Hyménoptères";" april";" flying";" adult";NA;NA;"";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";"2.0";"Abeilles";889161;"https://taxref.mnhn.fr/taxref-web/traits/values/1137";"https://taxref.mnhn.fr/taxref-web/traits/values/1146";"https://taxref.mnhn.fr/taxref-web/traits/values/50";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
239419;"Andrena pusilla";"Pérez, 1903";239419;"Andrena pusilla";"Pérez, 1903";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andreninae";"";"Andrena";"Arthropodes";"Insectes";"Hyménoptères";" april";" flying";" adult";NA;NA;"";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";"2.0";"Abeilles";889177;"https://taxref.mnhn.fr/taxref-web/traits/values/1137";"https://taxref.mnhn.fr/taxref-web/traits/values/1146";"https://taxref.mnhn.fr/taxref-web/traits/values/50";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
239419;"Andrena pusilla";"Pérez, 1903";239419;"Andrena pusilla";"Pérez, 1903";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andreninae";"";"Andrena";"Arthropodes";"Insectes";"Hyménoptères";" march";" flying";" adult";NA;NA;"";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";"2.0";"Abeilles";889173;"https://taxref.mnhn.fr/taxref-web/traits/values/1136";"https://taxref.mnhn.fr/taxref-web/traits/values/1146";"https://taxref.mnhn.fr/taxref-web/traits/values/50";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
239419;"Andrena pusilla";"Pérez, 1903";239419;"Andrena pusilla";"Pérez, 1903";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andreninae";"";"Andrena";"Arthropodes";"Insectes";"Hyménoptères";" may";" flying";" adult";NA;NA;"";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";"2.0";"Abeilles";889181;"https://taxref.mnhn.fr/taxref-web/traits/values/1138";"https://taxref.mnhn.fr/taxref-web/traits/values/1146";"https://taxref.mnhn.fr/taxref-web/traits/values/50";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
239419;"Andrena pusilla";"Pérez, 1903";239419;"Andrena pusilla";"Pérez, 1903";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andreninae";"";"Andrena";"Arthropodes";"Insectes";"Hyménoptères";" june";" flying";" adult";NA;NA;"";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";"2.0";"Abeilles";889185;"https://taxref.mnhn.fr/taxref-web/traits/values/1139";"https://taxref.mnhn.fr/taxref-web/traits/values/1146";"https://taxref.mnhn.fr/taxref-web/traits/values/50";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
239419;"Andrena pusilla";"Pérez, 1903";239419;"Andrena pusilla";"Pérez, 1903";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andreninae";"";"Andrena";"Arthropodes";"Insectes";"Hyménoptères";" august";" flying";" adult";NA;NA;"";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";"2.0";"Abeilles";889193;"https://taxref.mnhn.fr/taxref-web/traits/values/1141";"https://taxref.mnhn.fr/taxref-web/traits/values/1146";"https://taxref.mnhn.fr/taxref-web/traits/values/50";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
239419;"Andrena pusilla";"Pérez, 1903";239419;"Andrena pusilla";"Pérez, 1903";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andreninae";"";"Andrena";"Arthropodes";"Insectes";"Hyménoptères";" july";" flying";" adult";NA;NA;"";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";"2.0";"Abeilles";889189;"https://taxref.mnhn.fr/taxref-web/traits/values/1140";"https://taxref.mnhn.fr/taxref-web/traits/values/1146";"https://taxref.mnhn.fr/taxref-web/traits/values/50";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
239420;"Andrena ranunculi";"Schmiedeknecht, 1884";239420;"Andrena ranunculi";"Schmiedeknecht, 1884";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andreninae";"";"Andrena";"Arthropodes";"Insectes";"Hyménoptères";" april";" flying";" adult";NA;NA;"";"Roberts, S. 2014. Andrena ranunculi (Europe assessment). The IUCN Red List of Threatened Species 2014: e.T19199177A19201540. Accessed on 15 March 2024.";"2.0";"Abeilles";889197;"https://taxref.mnhn.fr/taxref-web/traits/values/1137";"https://taxref.mnhn.fr/taxref-web/traits/values/1146";"https://taxref.mnhn.fr/taxref-web/traits/values/50";"";"https://taxref.mnhn.fr/taxref-web/docs/444775"
239420;"Andrena ranunculi";"Schmiedeknecht, 1884";239420;"Andrena ranunculi";"Schmiedeknecht, 1884";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andreninae";"";"Andrena";"Arthropodes";"Insectes";"Hyménoptères";" may";" flying";" adult";NA;NA;"";"Roberts, S. 2014. Andrena ranunculi (Europe assessment). The IUCN Red List of Threatened Species 2014: e.T19199177A19201540. Accessed on 15 March 2024.";"2.0";"Abeilles";889201;"https://taxref.mnhn.fr/taxref-web/traits/values/1138";"https://taxref.mnhn.fr/taxref-web/traits/values/1146";"https://taxref.mnhn.fr/taxref-web/traits/values/50";"";"https://taxref.mnhn.fr/taxref-web/docs/444775"
239421;"Andrena ranunculorum";"Morawitz, 1877";239421;"Andrena ranunculorum";"Morawitz, 1877";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andreninae";"";"Andrena";"Arthropodes";"Insectes";"Hyménoptères";" june";" flying";" adult";NA;NA;"";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";"2.0";"Abeilles";889209;"https://taxref.mnhn.fr/taxref-web/traits/values/1139";"https://taxref.mnhn.fr/taxref-web/traits/values/1146";"https://taxref.mnhn.fr/taxref-web/traits/values/50";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
239421;"Andrena ranunculorum";"Morawitz, 1877";239421;"Andrena ranunculorum";"Morawitz, 1877";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andreninae";"";"Andrena";"Arthropodes";"Insectes";"Hyménoptères";" may";" flying";" adult";NA;NA;"";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";"2.0";"Abeilles";889205;"https://taxref.mnhn.fr/taxref-web/traits/values/1138";"https://taxref.mnhn.fr/taxref-web/traits/values/1146";"https://taxref.mnhn.fr/taxref-web/traits/values/50";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
239422;"Andrena rhenana";"Stoeckhert, 1930";239422;"Andrena rhenana";"Stoeckhert, 1930";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andreninae";"";"Andrena";"Arthropodes";"Insectes";"Hyménoptères";" april";" flying";" adult";NA;NA;"";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";"2.0";"Abeilles";889213;"https://taxref.mnhn.fr/taxref-web/traits/values/1137";"https://taxref.mnhn.fr/taxref-web/traits/values/1146";"https://taxref.mnhn.fr/taxref-web/traits/values/50";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
239422;"Andrena rhenana";"Stoeckhert, 1930";239422;"Andrena rhenana";"Stoeckhert, 1930";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andreninae";"";"Andrena";"Arthropodes";"Insectes";"Hyménoptères";" may";" flying";" adult";NA;NA;"";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";"2.0";"Abeilles";889217;"https://taxref.mnhn.fr/taxref-web/traits/values/1138";"https://taxref.mnhn.fr/taxref-web/traits/values/1146";"https://taxref.mnhn.fr/taxref-web/traits/values/50";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
239423;"Andrena rogenhoferi";"Morawitz, 1872";239423;"Andrena rogenhoferi";"Morawitz, 1872";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andreninae";"";"Andrena";"Arthropodes";"Insectes";"Hyménoptères";" june";" flying";" adult";NA;NA;"";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";"2.0";"Abeilles";889225;"https://taxref.mnhn.fr/taxref-web/traits/values/1139";"https://taxref.mnhn.fr/taxref-web/traits/values/1146";"https://taxref.mnhn.fr/taxref-web/traits/values/50";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
239423;"Andrena rogenhoferi";"Morawitz, 1872";239423;"Andrena rogenhoferi";"Morawitz, 1872";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andreninae";"";"Andrena";"Arthropodes";"Insectes";"Hyménoptères";" may";" flying";" adult";NA;NA;"";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";"2.0";"Abeilles";889221;"https://taxref.mnhn.fr/taxref-web/traits/values/1138";"https://taxref.mnhn.fr/taxref-web/traits/values/1146";"https://taxref.mnhn.fr/taxref-web/traits/values/50";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
239424;"Andrena rosae";"Panzer, 1800";239424;"Andrena rosae";"Panzer, 1800";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andreninae";"";"Andrena";"Arthropodes";"Insectes";"Hyménoptères";" march";" flying";" adult";NA;NA;"";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";"2.0";"Abeilles";889229;"https://taxref.mnhn.fr/taxref-web/traits/values/1136";"https://taxref.mnhn.fr/taxref-web/traits/values/1146";"https://taxref.mnhn.fr/taxref-web/traits/values/50";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
239424;"Andrena rosae";"Panzer, 1800";239424;"Andrena rosae";"Panzer, 1800";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andreninae";"";"Andrena";"Arthropodes";"Insectes";"Hyménoptères";" july";" flying";" adult";NA;NA;"";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";"2.0";"Abeilles";889241;"https://taxref.mnhn.fr/taxref-web/traits/values/1140";"https://taxref.mnhn.fr/taxref-web/traits/values/1146";"https://taxref.mnhn.fr/taxref-web/traits/values/50";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
239424;"Andrena rosae";"Panzer, 1800";239424;"Andrena rosae";"Panzer, 1800";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andreninae";"";"Andrena";"Arthropodes";"Insectes";"Hyménoptères";" april";" flying";" adult";NA;NA;"";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";"2.0";"Abeilles";889233;"https://taxref.mnhn.fr/taxref-web/traits/values/1137";"https://taxref.mnhn.fr/taxref-web/traits/values/1146";"https://taxref.mnhn.fr/taxref-web/traits/values/50";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
239424;"Andrena rosae";"Panzer, 1800";239424;"Andrena rosae";"Panzer, 1800";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andreninae";"";"Andrena";"Arthropodes";"Insectes";"Hyménoptères";" august";" flying";" adult";NA;NA;"";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";"2.0";"Abeilles";889245;"https://taxref.mnhn.fr/taxref-web/traits/values/1141";"https://taxref.mnhn.fr/taxref-web/traits/values/1146";"https://taxref.mnhn.fr/taxref-web/traits/values/50";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
239424;"Andrena rosae";"Panzer, 1800";239424;"Andrena rosae";"Panzer, 1800";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andreninae";"";"Andrena";"Arthropodes";"Insectes";"Hyménoptères";" may";" flying";" adult";NA;NA;"";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";"2.0";"Abeilles";889237;"https://taxref.mnhn.fr/taxref-web/traits/values/1138";"https://taxref.mnhn.fr/taxref-web/traits/values/1146";"https://taxref.mnhn.fr/taxref-web/traits/values/50";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
239426;"Andrena ruficrus";"Nylander, 1848";239426;"Andrena ruficrus";"Nylander, 1848";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andreninae";"";"Andrena";"Arthropodes";"Insectes";"Hyménoptères";" march";" flying";" adult";NA;NA;"";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";"2.0";"Abeilles";889253;"https://taxref.mnhn.fr/taxref-web/traits/values/1136";"https://taxref.mnhn.fr/taxref-web/traits/values/1146";"https://taxref.mnhn.fr/taxref-web/traits/values/50";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
