CD_NOM;LB_NOM;NOM_COMPLET;NOM_VALIDE;PHYLUM;CLASSE;ORDRE;FAMILLE;SOUS_FAMILLE;TRIBU;GENRE;SOUS_GENRE
239356;Andrena fuscosa;Andrena fuscosa Erichson in Waltl, 1835;Andrena fuscosa Erichson in Waltl, 1835;Arthropoda;Insecta;Hymenoptera;Andrenidae;Andreninae;;Andrena;
239357;Andrena gallica;Andrena gallica Schmiedeknecht, 1883;Andrena assimilis Radoszkowski, 1876;Arthropoda;Insecta;Hymenoptera;Andrenidae;Andreninae;;Andrena;Melandrena
997454;Andrena gascheti;Andrena gascheti Perez, 1903;Andrena nitidiuscula nitidiuscula Schenck, 1853;Arthropoda;Insecta;Hymenoptera;Andrenidae;Andreninae;;Andrena;
239358;Andrena gelriae;Andrena gelriae van der Vecht, 1927;Andrena gelriae van der Vecht, 1927;Arthropoda;Insecta;Hymenoptera;Andrenidae;Andreninae;;Andrena;
1014614;Andrena gelriae karelica;Andrena gelriae karelica Niemela, 1949;Andrena gelriae van der Vecht, 1927;Arthropoda;Insecta;Hymenoptera;Andrenidae;Andreninae;;Andrena;
939735;Andrena gelriae vocifera;Andrena gelriae vocifera Warncke, 1975;Andrena vocifera Warncke, 1975;Arthropoda;Insecta;Hymenoptera;Andrenidae;Andreninae;;Andrena;
1000729;Andrena gentianae;Andrena gentianae Vachal, 1906;Andrena tarsata tarsata Nylander, 1848;Arthropoda;Insecta;Hymenoptera;Andrenidae;Andreninae;;Andrena;
239359;Andrena granulosa;Andrena granulosa Perez, 1902;Andrena granulosa Perez, 1902;Arthropoda;Insecta;Hymenoptera;Andrenidae;Andreninae;;Andrena;Euandrena
939736;Andrena granulosa granulosa;Andrena granulosa granulosa Perez, 1902;Andrena granulosa granulosa Perez, 1902;Arthropoda;Insecta;Hymenoptera;Andrenidae;Andreninae;;Andrena;
239360;Andrena gravida;Andrena gravida Imhoff, 1832;Andrena gravida Imhoff, 1832;Arthropoda;Insecta;Hymenoptera;Andrenidae;Andreninae;;Andrena;Melandrena
939737;Andrena gravida gravida;Andrena gravida gravida Imhoff, 1832;Andrena gravida gravida Imhoff, 1832;Arthropoda;Insecta;Hymenoptera;Andrenidae;Andreninae;;Andrena;
239361;Andrena griseobalteata;Andrena griseobalteata Dours, 1872;Andrena griseobalteata Dours, 1872;Arthropoda;Insecta;Hymenoptera;Andrenidae;Andreninae;;Andrena;Notandrena
407116;Andrena griseofusca;Andrena griseofusca Perez, 1903;Andrena binominata Smith, 1853;Arthropoda;Insecta;Hymenoptera;Andrenidae;Andreninae;;Andrena;Notandrena
239362;Andrena haemorrhoa;Andrena haemorrhoa (Fabricius, 1781);Andrena haemorrhoa (Fabricius, 1781);Arthropoda;Insecta;Hymenoptera;Andrenidae;Andreninae;;Andrena;Trachandrena
939738;Andrena haemorrhoa haemorrhoa;Andrena haemorrhoa haemorrhoa (Fabricius, 1781);Andrena haemorrhoa haemorrhoa (Fabricius, 1781);Arthropoda;Insecta;Hymenoptera;Andrenidae;Andreninae;;Andrena;
1000556;Andrena haemorrhoidalis;Andrena haemorrhoidalis Fabricius, 1775;Melitta haemorrhoidalis (Fabricius, 1775);Arthropoda;Insecta;Hymenoptera;Melittidae;Melittinae;;Melitta;Melitta
239363;Andrena hattorfiana;Andrena hattorfiana (Fabricius, 1775);Andrena hattorfiana (Fabricius, 1775);Arthropoda;Insecta;Hymenoptera;Andrenidae;Andreninae;;Andrena;Charitandrena
939739;Andrena hattorfiana hattorfiana;Andrena hattorfiana hattorfiana (Fabricius, 1775);Andrena hattorfiana hattorfiana (Fabricius, 1775);Arthropoda;Insecta;Hymenoptera;Andrenidae;Andreninae;;Andrena;
239364;Andrena hedikae;Andrena hedikae Jaeger, 1934;Andrena hedikae Jaeger, 1934;Arthropoda;Insecta;Hymenoptera;Andrenidae;Andreninae;;Andrena;Aenandrena
239365;Andrena helvola;Andrena helvola (Linnaeus, 1758);Andrena helvola (Linnaeus, 1758);Arthropoda;Insecta;Hymenoptera;Andrenidae;Andreninae;;Andrena;
239366;Andrena hesperia;Andrena hesperia Smith, 1853;Andrena hesperia Smith, 1853;Arthropoda;Insecta;Hymenoptera;Andrenidae;Andreninae;;Andrena;Chrysandrena
407159;Andrena hirtipes;Andrena hirtipes Fabricius, 1793;Dasypoda hirtipes (Fabricius, 1793);Arthropoda;Insecta;Hymenoptera;Melittidae;Dasypodainae;;Dasypoda;Dasypoda
239367;Andrena hispania;Andrena hispania Warncke, 1967;Andrena morio Brulle, 1832;Arthropoda;Insecta;Hymenoptera;Andrenidae;Andreninae;;Andrena;Melandrena
1000728;Andrena holomelana;Andrena holomelana Lepeletier, 1841;Andrena morio Brulle, 1832;Arthropoda;Insecta;Hymenoptera;Andrenidae;Andreninae;;Andrena;Melandrena
239368;Andrena humilis;Andrena humilis Imhoff, 1832;Andrena humilis Imhoff, 1832;Arthropoda;Insecta;Hymenoptera;Andrenidae;Andreninae;;Andrena;Chlorandrena
939741;Andrena humilis ardeola;Andrena humilis ardeola Warncke, 1975;Andrena humilis ardeola Warncke, 1975;Arthropoda;Insecta;Hymenoptera;Andrenidae;Andreninae;;Andrena;
939740;Andrena humilis humilis;Andrena humilis humilis Imhoff, 1832;Andrena humilis humilis Imhoff, 1832;Arthropoda;Insecta;Hymenoptera;Andrenidae;Andreninae;;Andrena;
239369;Andrena hypopolia;Andrena hypopolia Schmiedeknecht, 1883;Andrena hypopolia Schmiedeknecht, 1883;Arthropoda;Insecta;Hymenoptera;Andrenidae;Andreninae;;Andrena;
239370;Andrena hystrix;Andrena hystrix Schmiedeknecht, 1883;Andrena hystrix Schmiedeknecht, 1883;Arthropoda;Insecta;Hymenoptera;Andrenidae;Andreninae;;Andrena;Aenandrena
991549;Andrena impressa;Andrena impressa Warncke, 1967;Andrena lavandulae Perez, 1902;Arthropoda;Insecta;Hymenoptera;Andrenidae;Andreninae;;Andrena;
239371;Andrena impunctata;Andrena impunctata Perez, 1895;Andrena impunctata Perez, 1895;Arthropoda;Insecta;Hymenoptera;Andrenidae;Andreninae;;Andrena;Graecandrena
407123;Andrena insula;Andrena insula Strand, 1921;Andrena cinerea Brulle, 1832;Arthropoda;Insecta;Hymenoptera;Andrenidae;Andreninae;;Andrena;Chlorandrena
239372;Andrena intermedia;Andrena intermedia Thomson, 1870;Andrena intermedia Thomson, 1870;Arthropoda;Insecta;Hymenoptera;Andrenidae;Andreninae;;Andrena;Taeniandrena
407120;Andrena jacobi;Andrena jacobi Perkins, 1921;Andrena scotica Perkins, 1916;Arthropoda;Insecta;Hymenoptera;Andrenidae;Andreninae;;Andrena;Hoplandrena
1000718;Andrena julliani;Andrena julliani Schmiedeknecht, 1884;Andrena mucida Kriechbaumer, 1873;Arthropoda;Insecta;Hymenoptera;Andrenidae;Andreninae;;Andrena;Didonia
239374;Andrena labialis;Andrena labialis (Kirby, 1802);Andrena labialis (Kirby, 1802);Arthropoda;Insecta;Hymenoptera;Andrenidae;Andreninae;;Andrena;Holandrena
939742;Andrena labialis labialis;Andrena labialis labialis (Kirby, 1802);Andrena labialis labialis (Kirby, 1802);Arthropoda;Insecta;Hymenoptera;Andrenidae;Andreninae;;Andrena;
939743;Andrena labialis nigrostincta;Andrena labialis nigrostincta Dours, 1872;Andrena labialis nigrostincta Dours, 1872;Arthropoda;Insecta;Hymenoptera;Andrenidae;Andreninae;;Andrena;
239375;Andrena labiata;Andrena labiata Fabricius, 1781;Andrena labiata Fabricius, 1781;Arthropoda;Insecta;Hymenoptera;Andrenidae;Andreninae;;Andrena;Poecilandrena
939744;Andrena labiata labiata;Andrena labiata labiata Fabricius, 1781;Andrena labiata labiata Fabricius, 1781;Arthropoda;Insecta;Hymenoptera;Andrenidae;Andreninae;;Andrena;
239376;Andrena lagopus;Andrena lagopus Latreille, 1809;Andrena lagopus Latreille, 1809;Arthropoda;Insecta;Hymenoptera;Andrenidae;Andreninae;;Andrena;Biareolina
239377;Andrena lapponica;Andrena lapponica Zetterstedt, 1838;Andrena lapponica Zetterstedt, 1838;Arthropoda;Insecta;Hymenoptera;Andrenidae;Andreninae;;Andrena;Andrena
939745;Andrena lapponica lapponica;Andrena lapponica lapponica Zetterstedt, 1838;Andrena lapponica lapponica Zetterstedt, 1838;Arthropoda;Insecta;Hymenoptera;Andrenidae;Andreninae;;Andrena;
239378;Andrena lathyri;Andrena lathyri Alfken, 1899;Andrena lathyri Alfken, 1899;Arthropoda;Insecta;Hymenoptera;Andrenidae;Andreninae;;Andrena;Taeniandrena
997621;Andrena lavandulae;Andrena lavandulae Perez, 1902;Andrena lavandulae Perez, 1902;Arthropoda;Insecta;Hymenoptera;Andrenidae;Andreninae;;Andrena;
997459;Andrena lenis;Andrena lenis Perez, 1903;Andrena minutula lenis Perez, 1903;Arthropoda;Insecta;Hymenoptera;Andrenidae;Andreninae;;Andrena;
239379;Andrena lepida;Andrena lepida Schenck, 1861;Andrena lepida Schenck, 1861;Arthropoda;Insecta;Hymenoptera;Andrenidae;Andreninae;;Andrena;Simandrena
239380;Andrena leptopyga;Andrena leptopyga Perez, 1895;Andrena leptopyga Perez, 1895;Arthropoda;Insecta;Hymenoptera;Andrenidae;Andreninae;;Andrena;Leucandrena
239381;Andrena leucolippa;Andrena leucolippa Perez, 1895;Andrena leucolippa Perez, 1895;Arthropoda;Insecta;Hymenoptera;Andrenidae;Andreninae;;Andrena;Chlorandrena
407113;Andrena lichtensteini;Andrena lichtensteini Schmiedeknecht, 1883;Andrena bicolorata (Rossi, 1790);Arthropoda;Insecta;Hymenoptera;Andrenidae;Andreninae;;Andrena;Melandrena
239382;Andrena limata;Andrena limata Smith, 1853;Andrena limata Smith, 1853;Arthropoda;Insecta;Hymenoptera;Andrenidae;Andreninae;;Andrena;Melandrena
939746;Andrena limata limata;Andrena limata limata Smith, 1853;Andrena limata limata Smith, 1853;Arthropoda;Insecta;Hymenoptera;Andrenidae;Andreninae;;Andrena;
239383;Andrena limbata;Andrena limbata Eversmann, 1852;Andrena limbata Eversmann, 1852;Arthropoda;Insecta;Hymenoptera;Andrenidae;Andreninae;;Andrena;Limbandrena
939747;Andrena limbata dusmeti;Andrena limbata dusmeti Warncke, 1967;Andrena limbata dusmeti Warncke, 1967;Arthropoda;Insecta;Hymenoptera;Andrenidae;Andreninae;;Andrena;
239384;Andrena livens;Andrena livens Perez, 1895;Andrena livens Perez, 1895;Arthropoda;Insecta;Hymenoptera;Andrenidae;Andreninae;;Andrena;Chlorandrena
939748;Andrena livens livens;Andrena livens livens Perez, 1895;Andrena livens livens Perez, 1895;Arthropoda;Insecta;Hymenoptera;Andrenidae;Andreninae;;Andrena;
1000780;Andrena lobata;Andrena lobata Panzer, 1799;Panurgus calcaratus calcaratus (Scopoli, 1763);Arthropoda;Insecta;Hymenoptera;Andrenidae;Panurginae;Panurgini;Panurgus;
998077;Andrena lucida;Andrena lucida Lepeletier, 1841;Andrena limata Smith, 1853;Arthropoda;Insecta;Hymenoptera;Andrenidae;Andreninae;;Andrena;Melandrena
407117;Andrena mallorcana;Andrena mallorcana Friese, 1922;Andrena binominata Smith, 1853;Arthropoda;Insecta;Hymenoptera;Andrenidae;Andreninae;;Andrena;Notandrena
239385;Andrena marginata;Andrena marginata Fabricius, 1777;Andrena marginata Fabricius, 1777;Arthropoda;Insecta;Hymenoptera;Andrenidae;Andreninae;;Andrena;
816764;Andrena maroccana;Andrena maroccana Benoist, 1950;Andrena leptopyga Perez, 1895;Arthropoda;Insecta;Hymenoptera;Andrenidae;Andreninae;;Andrena;Leucandrena
1000734;Andrena megacephala;Andrena megacephala Smith, 1853;Andrena vetula vetula Lepeletier, 1841;Arthropoda;Insecta;Hymenoptera;Andrenidae;Andreninae;;Andrena;
239386;Andrena miegiella;Andrena miegiella Dours, 1873;Andrena miegiella Dours, 1873;Arthropoda;Insecta;Hymenoptera;Andrenidae;Andreninae;;Andrena;Brachyandrena
239387;Andrena minutula;Andrena minutula (Kirby, 1802);Andrena minutula (Kirby, 1802);Arthropoda;Insecta;Hymenoptera;Andrenidae;Andreninae;;Andrena;Micrandrena
939750;Andrena minutula lenis;Andrena minutula lenis Perez, 1903;Andrena minutula lenis Perez, 1903;Arthropoda;Insecta;Hymenoptera;Andrenidae;Andreninae;;Andrena;
939749;Andrena minutula minutula;Andrena minutula minutula (Kirby, 1802);Andrena minutula minutula (Kirby, 1802);Arthropoda;Insecta;Hymenoptera;Andrenidae;Andreninae;;Andrena;
239388;Andrena minutuloides;Andrena minutuloides Perkins, 1914;Andrena minutuloides Perkins, 1914;Arthropoda;Insecta;Hymenoptera;Andrenidae;Andreninae;;Andrena;Micrandrena
239389;Andrena mitis;Andrena mitis Schmiedeknecht, 1883;Andrena mitis Schmiedeknecht, 1883;Arthropoda;Insecta;Hymenoptera;Andrenidae;Andreninae;;Andrena;Andrena
407124;Andrena molesta;Andrena molesta Perez, 1903;Andrena cinerea Brulle, 1832;Arthropoda;Insecta;Hymenoptera;Andrenidae;Andreninae;;Andrena;Chlorandrena
407129;Andrena molhusina;Andrena molhusina Bluthgen, 1914;Andrena florivaga Eversmann, 1852;Arthropoda;Insecta;Hymenoptera;Andrenidae;Andreninae;;Andrena;Lepidandrena
317589;Andrena montana;Andrena montana Warncke, 1973;Andrena montana Warncke, 1973;Arthropoda;Insecta;Hymenoptera;Andrenidae;Andreninae;;Andrena;Euandrena
407112;Andrena moricella;Andrena moricella Perkins, 1914;Andrena alfkenella Perkins, 1914;Arthropoda;Insecta;Hymenoptera;Andrenidae;Andreninae;;Andrena;Micrandrena
239390;Andrena morio;Andrena morio Brulle, 1832;Andrena morio Brulle, 1832;Arthropoda;Insecta;Hymenoptera;Andrenidae;Andreninae;;Andrena;Melandrena
239391;Andrena mucida;Andrena mucida Kriechbaumer, 1873;Andrena mucida Kriechbaumer, 1873;Arthropoda;Insecta;Hymenoptera;Andrenidae;Andreninae;;Andrena;Didonia
998050;Andrena mystacea;Andrena mystacea Dours, 1861;Andrena bimaculata (Kirby, 1802);Arthropoda;Insecta;Hymenoptera;Andrenidae;Andreninae;;Andrena;Plastandrena
239392;Andrena nana;Andrena nana (Kirby, 1802);Andrena nana (Kirby, 1802);Arthropoda;Insecta;Hymenoptera;Andrenidae;Andreninae;;Andrena;
407125;Andrena nanana;Andrena nanana Strand, 1915;Andrena colletiformis Morawitz, 1873;Arthropoda;Insecta;Hymenoptera;Andrenidae;Andreninae;;Andrena;
239393;Andrena nanula;Andrena nanula Nylander, 1848;Andrena nanula Nylander, 1848;Arthropoda;Insecta;Hymenoptera;Andrenidae;Andreninae;;Andrena;
239394;Andrena nigriceps;Andrena nigriceps (Kirby, 1802);Andrena nigriceps (Kirby, 1802);Arthropoda;Insecta;Hymenoptera;Andrenidae;Andreninae;;Andrena;Cnemidandrena
939751;Andrena nigriceps nigriceps;Andrena nigriceps nigriceps (Kirby, 1802);Andrena nigriceps nigriceps (Kirby, 1802);Arthropoda;Insecta;Hymenoptera;Andrenidae;Andreninae;;Andrena;
239395;Andrena nigroaenaea;Andrena nigroaenaea (Kirby, 1802);Andrena nigroaenea (Kirby, 1802);Arthropoda;Insecta;Hymenoptera;Andrenidae;Andreninae;;Andrena;Melandrena
815151;Andrena nigroaenea;Andrena nigroaenea (Kirby, 1802);Andrena nigroaenea (Kirby, 1802);Arthropoda;Insecta;Hymenoptera;Andrenidae;Andreninae;;Andrena;Melandrena
939753;Andrena nigroaenea corsa;Andrena nigroaenea corsa Tkalcu, 1984;Andrena nigroaenea corsa Tkalcu, 1984;Arthropoda;Insecta;Hymenoptera;Andrenidae;Andreninae;;Andrena;
939752;Andrena nigroaenea nigroaenea;Andrena nigroaenea nigroaenea (Kirby, 1802);Andrena nigroaenea nigroaenea (Kirby, 1802);Arthropoda;Insecta;Hymenoptera;Andrenidae;Andreninae;;Andrena;
407114;Andrena nigrocinerea;Andrena nigrocinerea Destefani, 1873;Andrena bicolorata (Rossi, 1790);Arthropoda;Insecta;Hymenoptera;Andrenidae;Andreninae;;Andrena;Melandrena
239396;Andrena nigroolivacea;Andrena nigroolivacea Dours, 1873;Andrena nigroolivacea Dours, 1873;Arthropoda;Insecta;Hymenoptera;Andrenidae;Andreninae;;Andrena;Chlorandrena
239397;Andrena nigrospina;Andrena nigrospina Thomson, 1872;Andrena nigrospina Thomson, 1872;Arthropoda;Insecta;Hymenoptera;Andrenidae;Andreninae;;Andrena;Plastandrena
997622;Andrena nigrosterna;Andrena nigrosterna Perez, 1902;Andrena bicolor Fabricius, 1775;Arthropoda;Insecta;Hymenoptera;Andrenidae;Andreninae;;Andrena;Euandrena
997038;Andrena nigrostincta;Andrena nigrostincta Dours, 1872;Andrena labialis labialis (Kirby, 1802);Arthropoda;Insecta;Hymenoptera;Andrenidae;Andreninae;;Andrena;
239399;Andrena nitida;Andrena nitida (Muller, 1776);Andrena nitida (Muller, 1776);Arthropoda;Insecta;Hymenoptera;Andrenidae;Andreninae;;Andrena;Melandrena
407133;Andrena nitidella;Andrena nitidella Viereck, 1916;Andrena nitidula Perez, 1903;Arthropoda;Insecta;Hymenoptera;Andrenidae;Andreninae;;Andrena;Distandrena
239401;Andrena nitidiuscula;Andrena nitidiuscula Schenck, 1853;Andrena nitidiuscula Schenck, 1853;Arthropoda;Insecta;Hymenoptera;Andrenidae;Andreninae;;Andrena;Notandrena
939754;Andrena nitidiuscula nitidiuscula;Andrena nitidiuscula nitidiuscula Schenck, 1853;Andrena nitidiuscula nitidiuscula Schenck, 1853;Arthropoda;Insecta;Hymenoptera;Andrenidae;Andreninae;;Andrena;
1000730;Andrena nitidiventris;Andrena nitidiventris Blanchard, 1840;Andrena vaga Panzer, 1799;Arthropoda;Insecta;Hymenoptera;Andrenidae;Andreninae;;Andrena;Melandrena
239400;Andrena nitidula;Andrena nitidula Perez, 1903;Andrena nitidula Perez, 1903;Arthropoda;Insecta;Hymenoptera;Andrenidae;Andreninae;;Andrena;Distandrena
239402;Andrena niveata;Andrena niveata Friese, 1887;Andrena niveata Friese, 1887;Arthropoda;Insecta;Hymenoptera;Andrenidae;Andreninae;;Andrena;Micrandrena
939755;Andrena niveata niveata;Andrena niveata niveata Friese, 1887;Andrena niveata niveata Friese, 1887;Arthropoda;Insecta;Hymenoptera;Andrenidae;Andreninae;;Andrena;
239404;Andrena nuptialis;Andrena nuptialis Perez, 1902;Andrena nuptialis Perez, 1902;Arthropoda;Insecta;Hymenoptera;Andrenidae;Andreninae;;Andrena;Hoplandrena
239405;Andrena nycthemera;Andrena nycthemera Imhoff, 1868;Andrena nycthemera Imhoff, 1868;Arthropoda;Insecta;Hymenoptera;Andrenidae;Andreninae;;Andrena;Andrena
407145;Andrena obscurella;Andrena obscurella Perez, 1903;Andrena vulpecula Kriechbaumer, 1873;Arthropoda;Insecta;Hymenoptera;Andrenidae;Andreninae;;Andrena;Euandrena
1000720;Andrena obsoleta spongiosa;Andrena obsoleta spongiosa Warncke, 1967;Andrena distinguenda Schenck, 1871;Arthropoda;Insecta;Hymenoptera;Andrenidae;Andreninae;;Andrena;Distandrena
1014613;Andrena ocreata cyprisina;Andrena ocreata cyprisina Warncke, 1975;Andrena russula Lepeletier de Saint-Fargeau, 1841;Arthropoda;Insecta;Hymenoptera;Andrenidae;Andreninae;;Andrena;
1000329;Andrena opaca;Andrena opaca Morawitz, 1868;Andrena vetula vetula Lepeletier, 1841;Arthropoda;Insecta;Hymenoptera;Andrenidae;Andreninae;;Andrena;
407131;Andrena opaciventris;Andrena opaciventris Friese, 1921;Andrena hystrix Schmiedeknecht, 1883;Arthropoda;Insecta;Hymenoptera;Andrenidae;Andreninae;;Andrena;Aenandrena
239406;Andrena orbitalis;Andrena orbitalis Morawitz, 1871;Andrena orbitalis Morawitz, 1871;Arthropoda;Insecta;Hymenoptera;Andrenidae;Andreninae;;Andrena;Rufandrena
1012379;Andrena ovata;Andrena ovata Schenck, 1853;Andrena ovata Schenck, 1853;Arthropoda;Insecta;Hymenoptera;Andrenidae;Andreninae;;Andrena;Taeniandrena
239407;Andrena ovatula;Andrena ovatula (Kirby, 1802);Andrena ovatula (Kirby, 1802);Arthropoda;Insecta;Hymenoptera;Andrenidae;Andreninae;;Andrena;Taeniandrena
317607;Andrena oviventris;Andrena oviventris Perez, 1895;Andrena oviventris Perez, 1895;Arthropoda;Insecta;Hymenoptera;Andrenidae;Andreninae;;Andrena;Ovandrena
239408;Andrena pallitarsis;Andrena pallitarsis Perez, 1903;Andrena pallitarsis Perez, 1903;Arthropoda;Insecta;Hymenoptera;Andrenidae;Andreninae;;Andrena;Notandrena
239409;Andrena pandellei;Andrena pandellei Perez, 1895;Andrena pandellei Perez, 1895;Arthropoda;Insecta;Hymenoptera;Andrenidae;Andreninae;;Andrena;Lepidandrena
939756;Andrena pandellei europaea;Andrena pandellei europaea Warncke, 1967;Andrena pandellei europaea Warncke, 1967;Arthropoda;Insecta;Hymenoptera;Andrenidae;Andreninae;;Andrena;
239410;Andrena panurgina;Andrena panurgina De Stefani, 1889;Andrena panurgina De Stefani, 1889;Arthropoda;Insecta;Hymenoptera;Andrenidae;Andreninae;;Andrena;
997451;Andrena panurgina;Andrena panurgina Perez, 1903;Andrena panurgina De Stefani, 1889;Arthropoda;Insecta;Hymenoptera;Andrenidae;Andreninae;;Andrena;
239411;Andrena parviceps;Andrena parviceps Kriechbaumer, 1873;Andrena parviceps Kriechbaumer, 1873;Arthropoda;Insecta;Hymenoptera;Andrenidae;Andreninae;;Andrena;Leucandrena
239412;Andrena paucisquama;Andrena paucisquama Noskiewicz, 1924;Andrena paucisquama Noskiewicz, 1924;Arthropoda;Insecta;Hymenoptera;Andrenidae;Andreninae;;Andrena;Lepidandrena
939757;Andrena paucisquama paucisquama;Andrena paucisquama paucisquama Noskiewicz, 1924;Andrena paucisquama paucisquama Noskiewicz, 1924;Arthropoda;Insecta;Hymenoptera;Andrenidae;Andreninae;;Andrena;
997624;Andrena pauperata;Andrena pauperata Perez, 1902;Andrena barbilabris barbilabris (Kirby, 1802);Arthropoda;Insecta;Hymenoptera;Andrenidae;Andreninae;;Andrena;
814737;Andrena pauxilla;Andrena pauxilla Stockhert, 1935;Andrena pauxilla Stockhert, 1935;Arthropoda;Insecta;Hymenoptera;Andrenidae;Andreninae;;Andrena;Micrandrena
239413;Andrena pellucens;Andrena pellucens Perez, 1895;Andrena pellucens Perez, 1895;Arthropoda;Insecta;Hymenoptera;Andrenidae;Andreninae;;Andrena;Margandrena
997453;Andrena petroselini;Andrena petroselini Perez, 1903;Andrena nitidiuscula nitidiuscula Schenck, 1853;Arthropoda;Insecta;Hymenoptera;Andrenidae;Andreninae;;Andrena;
997661;Andrena piceicornis;Andrena piceicornis Dours, 1872;Andrena variabilis Smith, 1853;Arthropoda;Insecta;Hymenoptera;Andrenidae;Andreninae;;Andrena;Holandrena
239414;Andrena pilipes;Andrena pilipes Fabricius, 1781;Andrena pilipes Fabricius, 1781;Arthropoda;Insecta;Hymenoptera;Andrenidae;Andreninae;;Andrena;Plastandrena
939759;Andrena pilipes iliensis;Andrena pilipes iliensis Alfken, 1938;Andrena pilipes iliensis Alfken, 1938;Arthropoda;Insecta;Hymenoptera;Andrenidae;Andreninae;;Andrena;
939758;Andrena pilipes pilipes;Andrena pilipes pilipes Fabricius, 1781;Andrena pilipes pilipes Fabricius, 1781;Arthropoda;Insecta;Hymenoptera;Andrenidae;Andreninae;;Andrena;
407141;Andrena pilosella;Andrena pilosella De Stefani, 1889;Andrena tenuistriata Perez, 1895;Arthropoda;Insecta;Hymenoptera;Andrenidae;Andreninae;;Andrena;Micrandrena
407160;Andrena plumipes;Andrena plumipes Panzer, 1797;Dasypoda hirtipes (Fabricius, 1793);Arthropoda;Insecta;Hymenoptera;Melittidae;Dasypodainae;;Dasypoda;Dasypoda
239415;Andrena polita;Andrena polita Smith, 1847;Andrena polita Smith, 1847;Arthropoda;Insecta;Hymenoptera;Andrenidae;Andreninae;;Andrena;Ulandrena
239416;Andrena potentillae;Andrena potentillae Panzer, 1808;Andrena potentillae Panzer, 1808;Arthropoda;Insecta;Hymenoptera;Andrenidae;Andreninae;;Andrena;
